message_id,claim_id,message_timestamp,sender_type,sentiment_score,response_latency_minutes,escalation_flag
MSG125800,CLM201258,2024-12-10 17:09:00,adjuster,-0.45,30.8,0
MSG125900,CLM201259,2024-08-12 04:54:00,claimant,0.55,88.7,0
MSG125901,CLM201259,2024-07-25 00:27:00,adjuster,0.247,19.5,0
MSG125902,CLM201259,2024-07-30 02:04:00,adjuster,0.03,59.7,0
MSG125903,CLM201259,2024-08-10 16:55:00,adjuster,-0.283,94.0,0
MSG125904,CLM201259,2024-07-08 18:02:00,adjuster,0.079,47.0,0
MSG125905,CLM201259,2024-07-17 08:46:00,adjuster,-0.076,85.8,0
MSG125906,CLM201259,2024-07-07 07:39:00,claimant,-0.327,75.0,0
MSG126000,CLM201260,2024-09-18 04:45:00,adjuster,-0.249,49.8,0
MSG126100,CLM201261,2024-09-15 16:18:00,,0.358,332.3,0
MSG126101,CLM201261,2024-08-15 13:16:00,claimant,-0.186,204.7,0
MSG126102,CLM201261,2024-09-16 18:49:00,adjuster,0.217,91.9,1
MSG126200,CLM201262,2024-01-20 21:58:00,claimant,-0.392,90.2,0
MSG126300,CLM201263,2024-10-16 04:41:00,claimant,0.189,88.3,1
MSG126301,CLM201263,2024-10-05 22:43:00,adjuster,0.224,89.1,1
MSG126302,CLM201263,2024-09-22 00:37:00,claimant,-0.036,54.4,0
MSG126303,CLM201263,2024-09-21 09:03:00,claimant,-0.288,33.5,0
MSG126304,CLM201263,2024-10-10 08:01:00,claimant,0.277,18.1,1
MSG126400,CLM201264,2024-02-04 00:45:00,claimant,0.079,76.1,0
MSG126401,CLM201264,2024-01-29 03:37:00,adjuster,-0.105,35.3,0
MSG126402,CLM201264,2024-01-20 23:06:00,attorney,0.064,81.9,0
MSG126403,CLM201264,2024-01-14 10:46:00,insured,-0.388,148.1,1
MSG126404,CLM201264,2024-01-22 05:18:00,adjuster,0.117,78.8,0
MSG126405,CLM201264,2024-01-14 12:31:00,claimant,0.096,55.7,0
MSG126500,CLM201265,2024-07-26 04:05:00,claimant,-0.517,101.6,1
MSG126501,CLM201265,2024-08-13 06:51:00,attorney,-0.285,91.5,0
MSG126502,CLM201265,2024-08-04 01:48:00,claimant,-0.392,161.2,0
MSG126503,CLM201265,2024-07-31 07:01:00,insured,-0.56,98.1,0
MSG126504,CLM201265,2024-08-13 13:20:00,insured,-0.528,67.5,0
MSG126505,CLM201265,2024-07-29 10:18:00,insured,-0.161,92.9,0
MSG126600,CLM201266,2025-01-05 23:53:00,adjuster,-0.351,39.7,0
MSG126601,CLM201266,2025-01-08 02:38:00,attorney,-0.059,66.5,0
MSG126700,CLM201267,2024-10-28 07:56:00,adjuster,-0.157,76.2,0
MSG126701,CLM201267,2024-11-07 12:52:00,claimant,-0.301,146.9,0
MSG126702,CLM201267,2024-10-30 15:16:00,attorney,-0.309,102.1,0
MSG126800,CLM201268,2024-07-10 04:16:00,adjuster,0.24,79.7,0
MSG126900,CLM201269,2024-05-14 08:53:00,attorney,-0.545,116.4,0
MSG126901,CLM201269,2024-05-25 05:49:00,insured,-0.156,141.3,0
MSG126902,CLM201269,2024-05-27 04:01:00,claimant,0.109,16.3,1
MSG126903,CLM201269,2024-05-08 00:25:00,adjuster,-0.509,45.2,0
MSG126904,CLM201269,2024-05-12 19:07:00,claimant,-0.667,250.8,0
MSG126905,CLM201269,2024-05-23 19:03:00,adjuster,-0.443,213.2,0
MSG126906,CLM201269,2024-05-18 10:19:00,insured,-0.479,134.5,0
MSG126907,CLM201269,2024-05-02 22:06:00,insured,-0.445,122.5,0
MSG126908,CLM201269,2024-06-04 22:51:00,adjuster,0.2,161.3,0
MSG127000,CLM201270,2024-11-26 21:08:00,attorney,-0.085,153.0,0
MSG127001,CLM201270,2024-11-08 17:03:00,claimant,-0.858,200.2,0
MSG127002,CLM201270,2024-12-12 21:20:00,adjuster,-0.508,28.9,0
MSG127003,CLM201270,2024-11-24 13:56:00,adjuster,-0.555,53.0,0
MSG127004,CLM201270,2024-11-17 09:30:00,adjuster,-0.415,345.7,0
MSG127005,CLM201270,2024-11-16 15:32:00,adjuster,-0.665,112.6,0
MSG127006,CLM201270,2024-11-24 02:58:00,adjuster,-0.438,137.7,0
MSG127007,CLM201270,2024-11-23 03:19:00,attorney,0.154,126.0,0
MSG127100,CLM201271,2024-11-20 08:22:00,insured,-0.275,101.5,0
MSG127101,CLM201271,2024-12-08 09:30:00,claimant,-0.174,60.9,0
MSG127102,CLM201271,2024-11-16 03:37:00,claimant,0.026,56.9,0
MSG127200,CLM201272,2024-05-16 02:34:00,insured,0.138,44.1,0
MSG127300,CLM201273,2024-03-08 19:46:00,claimant,0.176,79.9,0
MSG127301,CLM201273,2024-02-20 11:07:00,claimant,-0.053,88.9,0
MSG127400,CLM201274,2024-08-22 19:02:00,claimant,0.23,33.3,0
MSG127500,CLM201275,2024-09-25 20:04:00,attorney,0.215,90.7,0
MSG127501,CLM201275,2024-08-30 23:58:00,attorney,-0.08,15.0,0
MSG127502,CLM201275,2024-09-13 00:18:00,claimant,-0.332,88.7,0
MSG127503,CLM201275,2024-09-25 00:50:00,adjuster,-0.792,142.5,0
MSG127600,CLM201276,2024-12-08 01:52:00,claimant,-0.158,126.2,0
MSG127601,CLM201276,2025-01-13 14:01:00,claimant,0.165,71.0,1
MSG127602,CLM201276,2025-01-07 18:26:00,insured,-0.204,100.2,0
MSG127700,CLM201277,2024-12-13 01:54:00,claimant,0.159,91.4,0
MSG127800,CLM201278,2024-04-16 03:22:00,adjuster,0.215,136.0,0
MSG127900,CLM201279,2024-05-06 15:52:00,adjuster,0.371,22.3,0
MSG127901,CLM201279,2024-04-10 16:34:00,insured,0.43,111.4,0
MSG127902,CLM201279,2024-05-08 08:52:00,claimant,-0.086,29.8,0
MSG127903,CLM201279,2024-04-19 05:10:00,insured,-0.345,60.1,0
MSG128000,CLM201280,2025-02-02 03:15:00,claimant,-0.207,197.5,0
MSG128001,CLM201280,2025-01-10 01:37:00,adjuster,-0.211,61.0,0
MSG128002,CLM201280,2025-01-14 15:14:00,insured,0.022,166.9,0
MSG128003,CLM201280,2025-01-08 13:53:00,attorney,-0.308,191.8,0
MSG128004,CLM201280,2025-01-09 04:36:00,insured,0.131,151.0,0
MSG128005,CLM201280,2025-01-30 06:08:00,insured,-0.46,142.4,0
MSG128006,CLM201280,2025-01-20 00:45:00,claimant,-0.282,49.3,0
MSG128007,CLM201280,2025-01-28 19:20:00,adjuster,0.062,86.6,0
MSG128100,CLM201281,2024-05-19 02:35:00,claimant,-0.488,179.4,1
MSG128101,CLM201281,2024-06-05 21:56:00,attorney,-0.439,109.1,0
MSG128102,CLM201281,2024-06-08 22:42:00,insured,-0.302,196.9,0
MSG128103,CLM201281,2024-06-03 06:13:00,insured,-0.684,164.4,0
MSG128104,CLM201281,2024-06-04 22:16:00,claimant,-0.315,307.8,0
MSG128105,CLM201281,2024-05-31 06:44:00,attorney,-0.23,42.9,0
MSG128106,CLM201281,2024-06-06 09:48:00,claimant,-0.333,105.2,0
MSG128107,CLM201281,2024-05-19 08:10:00,claimant,-1.0,139.4,0
MSG128200,CLM201282,2024-07-11 10:14:00,adjuster,0.259,81.6,0
MSG128300,CLM201283,2024-04-29 14:19:00,adjuster,0.317,42.9,0
MSG128400,CLM201284,2024-06-15 11:09:00,adjuster,0.14,53.8,0
MSG128401,CLM201284,2024-06-13 23:36:00,attorney,0.126,10.1,0
MSG128402,CLM201284,2024-07-01 16:45:00,insured,0.383,135.9,1
MSG128500,CLM201285,2024-08-04 00:34:00,claimant,0.155,37.8,0
MSG128600,CLM201286,2024-04-29 09:48:00,claimant,-0.251,80.5,0
MSG128601,CLM201286,2024-05-08 05:31:00,insured,-0.279,71.3,0
MSG128602,CLM201286,2024-05-09 07:33:00,insured,0.036,205.7,0
MSG128603,CLM201286,2024-05-19 23:27:00,claimant,-0.371,371.8,1
MSG128700,CLM201287,2024-06-18 02:56:00,claimant,-0.16,38.7,0
MSG128701,CLM201287,2024-06-16 18:41:00,claimant,-0.011,63.4,0
MSG128702,CLM201287,2024-07-11 12:56:00,claimant,-0.038,41.2,0
MSG128703,CLM201287,2024-06-07 08:59:00,attorney,0.109,63.3,0
MSG128800,CLM201288,2024-05-20 09:17:00,claimant,-0.006,33.5,0
MSG128801,CLM201288,2024-06-09 22:32:00,claimant,-0.104,90.4,0
MSG128802,CLM201288,2024-06-08 21:41:00,adjuster,-0.351,49.6,0
MSG128803,CLM201288,2024-05-20 20:34:00,claimant,-0.447,47.4,0
MSG128804,CLM201288,2024-05-17 10:17:00,insured,0.576,57.0,0
MSG128805,CLM201288,2024-06-13 08:33:00,attorney,-0.103,129.4,0
MSG128806,CLM201288,2024-05-22 06:57:00,claimant,-0.181,23.4,0
MSG128900,CLM201289,2024-02-15 02:27:00,claimant,-0.047,38.8,0
MSG129000,CLM201290,2024-10-23 23:23:00,adjuster,-0.165,57.6,0
MSG129001,CLM201290,2024-10-24 03:23:00,claimant,-0.302,50.0,0
MSG129002,CLM201290,2024-10-21 13:21:00,claimant,-0.226,226.3,1
MSG129003,CLM201290,2024-10-26 05:42:00,claimant,-0.399,30.3,0
MSG129004,CLM201290,2024-11-05 08:04:00,,-0.382,321.8,0
MSG129100,CLM201291,2024-12-08 01:44:00,adjuster,-0.028,12.2,0
MSG129200,CLM201292,2024-07-12 13:27:00,adjuster,-0.055,198.7,0
MSG129201,CLM201292,2024-07-25 20:41:00,adjuster,0.368,75.0,0
MSG129202,CLM201292,2024-07-28 21:44:00,adjuster,-0.272,53.3,0
MSG129300,CLM201293,2024-03-29 05:14:00,adjuster,0.286,33.7,0
MSG129301,CLM201293,2024-04-18 09:41:00,claimant,0.464,270.0,0
MSG129302,CLM201293,2024-04-06 14:40:00,claimant,0.398,42.2,0
MSG129400,CLM201294,2024-08-29 14:32:00,adjuster,0.604,73.0,1
MSG129500,CLM201295,2024-07-25 19:16:00,adjuster,0.023,208.2,0
MSG129501,CLM201295,2024-08-10 13:43:00,claimant,0.421,118.7,0
MSG129502,CLM201295,2024-08-02 00:49:00,insured,0.451,121.4,0
MSG129600,CLM201296,2024-08-12 22:52:00,adjuster,-0.569,134.2,0
MSG129601,CLM201296,2024-08-07 22:46:00,insured,-0.289,68.9,0
MSG129700,CLM201297,2024-09-02 16:54:00,claimant,-0.045,17.3,0
MSG129701,CLM201297,2024-08-31 16:51:00,adjuster,0.384,199.6,0
MSG129702,CLM201297,2024-08-25 21:58:00,claimant,0.181,54.7,0
MSG129703,CLM201297,2024-08-29 18:29:00,adjuster,0.27,37.6,0
MSG129704,CLM201297,2024-08-11 23:15:00,claimant,-0.158,29.3,0
MSG129705,CLM201297,2024-08-10 11:38:00,insured,0.278,133.0,0
MSG129800,CLM201298,2024-10-08 09:00:00,claimant,-0.049,89.0,1
MSG129801,CLM201298,2024-10-13 10:34:00,adjuster,0.071,257.3,1
MSG129802,CLM201298,2024-09-28 18:39:00,adjuster,-0.366,114.5,0
MSG129803,CLM201298,2024-10-07 11:27:00,adjuster,-0.122,181.6,0
MSG129804,CLM201298,2024-09-23 10:11:00,claimant,-0.309,92.9,1
MSG129805,CLM201298,2024-10-25 14:41:00,adjuster,-0.632,489.6,1
MSG129806,CLM201298,2024-10-08 01:54:00,adjuster,-0.161,25.6,0
MSG129900,CLM201299,2024-02-14 14:24:00,claimant,-0.604,211.3,0
MSG129901,CLM201299,2024-02-20 03:04:00,attorney,-0.73,144.4,0
MSG129902,CLM201299,2024-02-07 18:07:00,attorney,-0.363,111.9,0
MSG129903,CLM201299,2024-02-02 21:27:00,insured,0.263,175.6,0
MSG129904,CLM201299,2024-02-11 15:21:00,claimant,-0.183,111.2,1
MSG130000,CLM201300,2024-03-17 10:31:00,claimant,-0.705,47.7,0
MSG130001,CLM201300,2024-02-18 11:39:00,insured,-0.342,85.1,1
MSG130002,CLM201300,2024-03-05 18:47:00,adjuster,0.059,166.3,0
MSG130003,CLM201300,2024-02-14 03:21:00,adjuster,0.071,118.9,0
MSG130004,CLM201300,2024-03-01 08:56:00,insured,0.283,34.4,1
MSG130100,CLM201301,2024-02-28 20:06:00,adjuster,-0.342,314.9,0
MSG130101,CLM201301,2024-02-11 00:10:00,adjuster,-0.245,89.7,1
MSG130102,CLM201301,2024-03-11 16:04:00,claimant,-0.418,130.3,1
MSG130103,CLM201301,2024-03-03 17:55:00,attorney,-0.618,27.3,0
MSG130104,CLM201301,2024-03-01 19:35:00,claimant,-0.457,39.9,0
MSG130105,CLM201301,2024-02-25 17:12:00,insured,-0.822,314.1,1
MSG130106,CLM201301,2024-02-24 16:14:00,adjuster,0.035,210.8,1
MSG130107,CLM201301,2024-02-21 06:37:00,attorney,-0.56,75.4,0
MSG130200,CLM201302,2024-03-16 07:51:00,insured,-0.13,22.3,1
MSG130201,CLM201302,2024-04-03 13:17:00,adjuster,0.203,243.7,1
MSG130202,CLM201302,2024-03-20 18:37:00,attorney,-0.017,233.8,1
MSG130203,CLM201302,2024-04-05 20:36:00,claimant,-0.048,144.2,0
MSG130204,CLM201302,2024-03-26 00:32:00,adjuster,-0.195,116.2,0
MSG130300,CLM201303,2025-01-15 01:58:00,adjuster,-0.072,163.0,0
MSG130400,CLM201304,2024-10-18 01:16:00,insured,-0.267,17.8,0
MSG130401,CLM201304,2024-10-08 14:38:00,adjuster,-0.032,104.7,0
MSG130402,CLM201304,2024-10-23 17:18:00,adjuster,0.098,363.7,1
MSG130403,CLM201304,2024-10-15 11:34:00,claimant,-0.576,118.1,0
MSG130404,CLM201304,2024-09-27 13:12:00,claimant,0.183,162.0,0
MSG130405,CLM201304,2024-10-30 03:02:00,attorney,-0.08,53.4,0
MSG130500,CLM201305,2024-10-05 14:59:00,adjuster,-0.074,15.1,0
MSG130501,CLM201305,2024-09-11 02:10:00,adjuster,-0.333,122.6,0
MSG130600,CLM201306,2024-09-29 06:37:00,adjuster,-0.498,112.9,0
MSG130601,CLM201306,2024-09-26 08:00:00,attorney,0.017,182.9,1
MSG130602,CLM201306,2024-10-03 23:20:00,adjuster,-0.338,97.6,0
MSG130603,CLM201306,2024-09-26 01:03:00,attorney,-0.457,223.6,1
MSG130604,CLM201306,2024-10-07 13:28:00,insured,-0.147,58.2,0
MSG130605,CLM201306,2024-10-09 20:34:00,claimant,-0.216,619.6,0
MSG130606,CLM201306,2024-10-22 12:03:00,attorney,-0.27,50.2,0
MSG130607,CLM201306,2024-10-11 04:45:00,attorney,-0.256,91.0,1
MSG130608,CLM201306,2024-09-25 16:12:00,adjuster,-0.309,96.2,0
MSG130700,CLM201307,2024-02-24 17:41:00,adjuster,-0.16,42.3,0
MSG130701,CLM201307,2024-01-21 19:05:00,adjuster,-0.111,13.9,0
MSG130702,CLM201307,2024-01-24 05:00:00,adjuster,0.062,20.0,0
MSG130800,CLM201308,2024-04-12 02:25:00,adjuster,0.468,16.7,0
MSG130900,CLM201309,2024-11-17 10:02:00,claimant,0.041,113.7,0
MSG130901,CLM201309,2024-10-23 01:01:00,attorney,0.382,71.5,0
MSG131000,CLM201310,2024-06-19 06:30:00,claimant,0.02,71.3,0
MSG131100,CLM201311,2024-08-04 21:13:00,claimant,-0.138,90.9,0
MSG131101,CLM201311,2024-07-18 21:23:00,claimant,0.148,215.2,0
MSG131102,CLM201311,2024-08-09 12:18:00,adjuster,-0.429,168.2,0
MSG131103,CLM201311,2024-07-20 06:27:00,claimant,-0.43,12.1,0
MSG131200,CLM201312,2024-10-07 02:29:00,adjuster,0.011,5.2,0
MSG131300,CLM201313,2024-03-12 12:29:00,insured,-0.278,150.2,0
MSG131400,CLM201314,2024-11-06 09:21:00,insured,-0.416,64.1,0
MSG131401,CLM201314,2024-11-17 03:22:00,adjuster,0.035,62.8,0
MSG131402,CLM201314,2024-10-28 17:31:00,insured,-0.214,21.9,0
MSG131403,CLM201314,2024-11-20 11:44:00,adjuster,0.143,66.5,0
MSG131404,CLM201314,2024-10-25 21:00:00,insured,-0.206,128.7,1
MSG131405,CLM201314,2024-11-15 07:12:00,insured,-0.452,46.2,0
MSG131500,CLM201315,2024-10-06 12:13:00,attorney,-0.233,69.4,0
MSG131501,CLM201315,2024-09-25 16:44:00,claimant,-0.18,139.1,0
MSG131502,CLM201315,2024-09-29 10:01:00,adjuster,-0.076,73.0,0
MSG131600,CLM201316,2024-06-30 11:11:00,insured,-0.071,30.3,0
MSG131601,CLM201316,2024-06-09 08:13:00,claimant,-0.166,12.7,0
MSG131602,CLM201316,2024-06-20 04:13:00,adjuster,0.063,107.3,0
MSG131603,CLM201316,2024-06-06 03:28:00,claimant,0.42,66.3,0
MSG131700,CLM201317,2024-07-09 10:58:00,claimant,0.139,6.2,0
MSG131800,CLM201318,2024-03-12 02:22:00,adjuster,0.259,218.9,0
MSG131801,CLM201318,2024-02-26 09:22:00,claimant,-0.145,42.0,0
MSG131900,CLM201319,2024-04-10 19:53:00,adjuster,-0.069,85.4,0
MSG131901,CLM201319,2024-04-04 05:18:00,insured,0.525,150.4,0
MSG131902,CLM201319,2024-03-26 20:53:00,adjuster,-0.346,164.9,0
MSG132000,CLM201320,2024-05-02 17:06:00,adjuster,-0.05,68.8,0
MSG132001,CLM201320,2024-04-03 16:36:00,adjuster,-0.685,163.4,1
MSG132002,CLM201320,2024-04-27 22:53:00,claimant,-0.497,310.7,1
MSG132003,CLM201320,2024-04-05 10:57:00,attorney,-0.981,185.1,0
MSG132004,CLM201320,2024-04-14 19:49:00,adjuster,-0.52,72.0,0
MSG132005,CLM201320,2024-04-20 15:39:00,claimant,-0.266,65.7,0
MSG132006,CLM201320,2024-05-03 03:13:00,adjuster,-0.734,15.3,0
MSG132007,CLM201320,2024-05-07 11:24:00,insured,-0.268,227.8,0
MSG132008,CLM201320,2024-04-13 09:43:00,insured,-0.115,82.0,0
MSG132009,CLM201320,2024-04-09 04:19:00,attorney,-0.55,207.7,0
MSG132010,CLM201320,2024-05-01 10:01:00,insured,-0.632,45.7,0
MSG132100,CLM201321,2024-12-15 19:58:00,claimant,-0.092,66.5,1
MSG132101,CLM201321,2024-12-16 04:16:00,,-0.644,55.7,0
MSG132102,CLM201321,2024-12-06 00:51:00,insured,-0.173,105.5,0
MSG132200,CLM201322,2024-03-01 21:22:00,adjuster,-0.091,3.0,0
MSG132201,CLM201322,2024-03-07 06:58:00,claimant,-0.199,96.3,0
MSG132300,CLM201323,2024-05-02 17:55:00,insured,0.001,25.2,0
MSG132301,CLM201323,2024-04-29 11:59:00,claimant,-0.109,81.1,0
MSG132400,CLM201324,2024-02-19 15:41:00,insured,-0.354,46.2,0
MSG132401,CLM201324,2024-03-22 06:02:00,insured,-0.675,128.2,1
MSG132402,CLM201324,2024-03-22 15:42:00,insured,-0.927,94.2,1
MSG132403,CLM201324,2024-03-19 01:31:00,adjuster,-0.018,299.0,0
MSG132404,CLM201324,2024-03-03 04:29:00,attorney,-0.358,45.8,0
MSG132405,CLM201324,2024-02-25 04:19:00,claimant,-0.303,169.5,0
MSG132406,CLM201324,2024-03-01 12:42:00,claimant,-0.362,127.3,0
MSG132500,CLM201325,2024-05-13 17:58:00,claimant,0.059,18.8,0
MSG132501,CLM201325,2024-05-01 23:19:00,attorney,0.084,264.6,1
MSG132502,CLM201325,2024-05-01 16:04:00,adjuster,-0.573,104.7,0
MSG132503,CLM201325,2024-05-17 12:37:00,adjuster,-0.488,61.9,0
MSG132600,CLM201326,2024-01-22 09:44:00,claimant,-0.072,101.6,0
MSG132601,CLM201326,2024-01-26 01:10:00,claimant,0.246,35.1,0
MSG132602,CLM201326,2024-01-19 18:52:00,claimant,0.234,14.0,0
MSG132603,CLM201326,2024-01-25 04:02:00,adjuster,-0.153,40.7,1
MSG132700,CLM201327,2024-05-10 20:44:00,adjuster,-0.496,95.1,0
MSG132701,CLM201327,2024-04-11 01:07:00,claimant,-0.401,101.8,0
MSG132702,CLM201327,2024-05-10 16:20:00,adjuster,0.123,108.7,1
MSG132703,CLM201327,2024-05-19 03:23:00,adjuster,0.263,79.8,0
MSG132704,CLM201327,2024-05-10 00:04:00,insured,-0.231,101.0,0
MSG132800,CLM201328,2024-10-16 19:58:00,attorney,-0.194,84.2,0
MSG132900,CLM201329,2024-10-26 15:36:00,adjuster,-0.236,86.6,0
MSG132901,CLM201329,2024-10-28 15:27:00,attorney,-0.506,184.4,0
MSG132902,CLM201329,2024-10-12 09:30:00,insured,0.61,50.8,0
MSG132903,CLM201329,2024-10-10 19:33:00,adjuster,-0.291,97.8,0
MSG133000,CLM201330,2024-06-16 15:57:00,adjuster,-0.11,162.2,1
MSG133100,CLM201331,2024-10-11 06:45:00,insured,0.269,43.8,0
MSG133200,CLM201332,2024-08-26 10:54:00,claimant,-0.041,32.9,0
MSG133300,CLM201333,2024-12-30 08:12:00,insured,0.229,49.1,0
MSG133301,CLM201333,2024-12-21 05:09:00,claimant,-0.638,93.0,0
MSG133302,CLM201333,2024-12-01 15:38:00,claimant,0.261,46.5,0
MSG133400,CLM201334,2024-10-25 14:40:00,claimant,-0.045,75.0,0
MSG133500,CLM201335,2024-04-17 15:06:00,adjuster,0.186,98.8,0
MSG133501,CLM201335,2024-04-08 01:46:00,claimant,-0.694,173.3,0
MSG133502,CLM201335,2024-04-24 16:03:00,adjuster,-0.538,170.2,0
MSG133503,CLM201335,2024-04-27 14:19:00,insured,0.015,277.0,1
MSG133504,CLM201335,2024-04-09 02:33:00,claimant,0.189,265.8,0
MSG133505,CLM201335,2024-05-01 06:32:00,claimant,-0.673,73.5,0
MSG133600,CLM201336,2024-09-10 21:18:00,claimant,0.278,48.6,0
MSG133601,CLM201336,2024-09-04 19:09:00,adjuster,0.123,62.5,0
MSG133602,CLM201336,2024-08-15 15:07:00,claimant,0.013,160.6,0
MSG133603,CLM201336,2024-08-03 08:30:00,claimant,0.183,184.3,0
MSG133700,CLM201337,2024-11-02 23:04:00,claimant,-0.411,33.6,0
MSG133701,CLM201337,2024-11-19 07:28:00,claimant,-0.273,87.3,0
MSG133702,CLM201337,2024-11-06 23:35:00,adjuster,0.459,81.8,0
MSG133703,CLM201337,2024-11-01 18:06:00,,0.467,107.9,0
MSG133704,CLM201337,2024-10-28 06:06:00,adjuster,-0.043,31.4,0
MSG133705,CLM201337,2024-11-06 02:53:00,claimant,-0.115,122.1,0
MSG133800,CLM201338,2024-06-01 06:21:00,adjuster,-0.041,50.9,0
MSG133801,CLM201338,2024-04-24 18:08:00,claimant,-0.774,102.9,1
MSG133802,CLM201338,2024-05-30 07:43:00,claimant,-0.188,50.9,0
MSG133900,CLM201339,2024-08-04 22:29:00,adjuster,-0.194,190.7,0
MSG133901,CLM201339,2024-08-22 09:36:00,adjuster,-0.449,25.4,0
MSG133902,CLM201339,2024-08-19 09:54:00,adjuster,-0.242,162.0,1
MSG133903,CLM201339,2024-08-09 10:04:00,claimant,-0.496,59.5,0
MSG133904,CLM201339,2024-08-12 00:02:00,claimant,-0.431,17.5,0
MSG134000,CLM201340,2024-06-02 20:48:00,adjuster,0.308,3.1,0
MSG134001,CLM201340,2024-06-18 07:51:00,claimant,0.261,98.0,0
MSG134002,CLM201340,2024-06-03 15:18:00,attorney,0.179,45.5,0
MSG134100,CLM201341,2024-05-10 18:48:00,adjuster,-0.372,54.9,0
MSG134200,CLM201342,2024-04-12 21:38:00,adjuster,-0.038,106.8,0
MSG134201,CLM201342,2024-03-30 09:36:00,insured,-0.171,38.3,0
MSG134202,CLM201342,2024-04-03 06:34:00,claimant,-0.145,60.8,0
MSG134300,CLM201343,2024-02-09 19:15:00,adjuster,-0.635,140.2,0
MSG134301,CLM201343,2024-01-31 23:21:00,insured,0.206,179.7,0
MSG134302,CLM201343,2024-02-15 02:56:00,insured,0.32,57.2,0
MSG134303,CLM201343,2024-01-20 01:01:00,adjuster,-0.446,47.9,0
MSG134304,CLM201343,2024-01-15 04:37:00,adjuster,-0.28,25.3,0
MSG134305,CLM201343,2024-01-25 20:36:00,adjuster,-0.288,173.9,0
MSG134400,CLM201344,2024-11-04 08:41:00,claimant,-0.835,295.1,0
MSG134401,CLM201344,2024-11-02 14:34:00,attorney,-0.039,159.3,0
MSG134402,CLM201344,2024-10-06 08:35:00,attorney,-0.052,145.8,0
MSG134403,CLM201344,2024-11-05 06:41:00,claimant,0.166,16.2,0
MSG134404,CLM201344,2024-10-21 15:32:00,adjuster,-0.562,252.3,1
MSG134405,CLM201344,2024-10-27 07:46:00,attorney,-0.434,116.8,0
MSG134406,CLM201344,2024-11-06 17:26:00,adjuster,-0.208,74.5,0
MSG134407,CLM201344,2024-11-06 10:23:00,claimant,-0.03,112.8,1
MSG134408,CLM201344,2024-10-23 16:09:00,claimant,-0.401,4.1,1
MSG134500,CLM201345,2024-11-25 08:13:00,adjuster,-0.106,38.0,1
MSG134501,CLM201345,2024-11-17 12:51:00,claimant,0.332,69.0,0
MSG134600,CLM201346,2024-09-28 05:57:00,attorney,-0.181,63.9,0
MSG134700,CLM201347,2024-04-04 23:22:00,adjuster,-0.156,36.6,0
MSG134800,CLM201348,2024-01-21 04:37:00,adjuster,-0.118,191.4,0
MSG134801,CLM201348,2024-01-28 16:01:00,claimant,-0.117,25.2,0
MSG134802,CLM201348,2024-01-24 18:55:00,insured,-0.367,41.3,0
MSG134900,CLM201349,2024-09-24 10:52:00,claimant,0.22,42.3,1
MSG134901,CLM201349,2024-08-30 15:10:00,attorney,-0.133,167.4,0
MSG134902,CLM201349,2024-09-22 12:47:00,insured,-0.217,209.5,0
MSG134903,CLM201349,2024-09-23 18:30:00,,0.01,186.5,0
MSG134904,CLM201349,2024-09-13 10:45:00,claimant,0.507,17.0,0
MSG135000,CLM201350,2024-04-10 00:11:00,claimant,-0.368,30.9,0
MSG135001,CLM201350,2024-03-22 03:21:00,adjuster,0.163,74.9,0
MSG135002,CLM201350,2024-03-23 14:52:00,claimant,-0.176,73.9,0
MSG135003,CLM201350,2024-04-01 13:58:00,claimant,-0.067,23.5,0
MSG135100,CLM201351,2024-08-15 10:22:00,insured,-0.38,139.4,0
MSG135101,CLM201351,2024-07-30 09:13:00,attorney,-0.174,27.6,1
MSG135102,CLM201351,2024-08-02 19:25:00,,-0.456,141.7,0
MSG135103,CLM201351,2024-07-26 22:00:00,claimant,-0.533,27.1,0
MSG135104,CLM201351,2024-08-12 14:10:00,insured,-0.709,98.9,1
MSG135105,CLM201351,2024-07-30 15:09:00,insured,-0.185,66.1,0
MSG135106,CLM201351,2024-07-24 10:43:00,adjuster,-0.407,42.7,0
MSG135200,CLM201352,2025-01-18 00:29:00,adjuster,-0.462,20.6,0
MSG135201,CLM201352,2025-01-22 09:35:00,attorney,-0.732,29.9,0
MSG135202,CLM201352,2025-01-31 07:56:00,attorney,-0.495,47.0,0
MSG135203,CLM201352,2025-01-07 22:49:00,attorney,-0.57,206.8,1
MSG135204,CLM201352,2025-01-03 11:40:00,attorney,-0.035,118.4,0
MSG135205,CLM201352,2025-01-17 06:51:00,adjuster,0.222,144.1,0
MSG135206,CLM201352,2025-01-25 08:53:00,attorney,-0.694,115.4,0
MSG135207,CLM201352,2025-01-16 12:54:00,claimant,-0.049,12.9,0
MSG135208,CLM201352,2025-01-28 05:43:00,attorney,-0.333,45.8,0
MSG135209,CLM201352,2025-01-26 12:35:00,attorney,-0.724,184.0,1
MSG135210,CLM201352,2025-01-07 00:23:00,attorney,-0.315,245.9,0
MSG135300,CLM201353,2024-01-26 16:55:00,insured,-0.134,134.5,0
MSG135301,CLM201353,2024-01-27 09:09:00,claimant,0.276,39.5,0
MSG135400,CLM201354,2024-08-30 10:34:00,adjuster,-0.05,78.5,0
MSG135500,CLM201355,2025-01-24 07:08:00,adjuster,-0.176,62.8,0
MSG135501,CLM201355,2025-01-06 04:00:00,insured,-0.326,127.1,0
